transcript,start_time,end_time,participant,hand_labeled
Bdb001,1925.342,1927.501,fe016,0
Bdb001,1926.158,1927.659,me011,0
Bdb001,1927.963,1931.526,fe016,1
Bdb001,1930.383,1930.819,me011,0
Bdb001,1931.526,1937.223,fe016,0
Bdb001,1936.504,1937.222,mn017,0
Bdb001,1937.94,1939.301,fe016,0
Bdb001,1939.269,1939.774,mn017,0
Bdb001,1939.847,1943.565,me011,0
Bdb001,1941.364,1942.577,mn017,0
Bdb001,1944.297,1945.365,me011,0
Bdb001,1945.417,1950.436,mn017,1
Bdb001,1945.934,1946.593,fe016,0
Bdb001,1951.113,1953.784,mn017,0
Bdb001,1954.153,1954.812,mn017,0
Bdb001,1955.821,1959.114,mn017,0
Bdb001,1958.169,1959.1,me001,0
Bdb001,1958.747,1959.578,fe016,0
Bdb001,1960.593,1962.639,mn017,0
Bdb001,1962.663,1967.47,fe016,0
Bdb001,1968.34,1970.324,fe016,0
Bdb001,1970.324,1972.039,fe016,0
Bdb001,1970.388,1971.12,me011,0
Bdb001,1971.558,1972.051,mn017,0
Bdb001,1974.509,1982.736,fe016,0
Bdb001,1980.377,1981.805,me011,0
Bdb001,1984.128,1989.166,fe016,1
Bdb001,1987.125,1987.627,me011,0
Bdb001,1987.524,1988.374,me001,0
Bdb001,1989.481,1990.144,fe016,0
Bdb001,1990.968,1995.377,fe016,0
Bdb001,1991.365,1994.646,me001,0
Bdb001,1992.133,1993.71,me011,0
Bdb001,1994.849,1995.699,fe008,0
Bdb001,1995.377,1998.423,fe016,0
Bdb001,1998.89,2000.581,fe016,0
Bdb001,2001.115,2002.69,fe016,0
Bdb001,2001.489,2009.917,me011,1
Bdb001,2010.372,2015.854,me011,0
Bdb001,2016.21,2016.942,me011,0
Bdb001,2016.232,2018.297,mn017,0
Bdb001,2019.059,2021.512,me011,0
Bdb001,2019.625,2020.159,mn017,0
Bdb001,2021.663,2024.568,mn017,0
Bdb001,2022.086,2024.221,me011,0
Bdb001,2024.908,2028.7,mn017,0
Bdb001,2028.78,2032.916,me011,0
Bdb001,2029.1,2029.752,mn017,0
Bdb001,2032.916,2035.286,me011,0
Bdb001,2036.451,2040.994,mn017,0
Bdb001,2041.615,2047.154,mn017,0
Bdb001,2047.436,2047.812,me011,0
Bdb001,2047.787,2049.9,mn017,0
Bdb001,2048.188,2050.724,me011,0
Bdb001,2050.15,2050.605,mn017,0
Bdb001,2051.16,2059.128,me011,0
Bdb001,2059.466,2060.32,mn017,0
Bdb001,2060.211,2060.75,me011,0
Bdb001,2062.04,2068.61,fe016,1
Bdb001,2065.899,2066.386,me011,0
Bdb001,2066.386,2070.322,me011,0
Bdb001,2066.865,2067.886,me001,0
Bdb001,2068.867,2073.517,me001,0
Bdb001,2074.12,2075.812,mn017,0
Bdb001,2074.629,2076.18,me001,0
Bdb001,2075.525,2079.417,me011,0
Bdb001,2077.728,2078.97,me001,0
Bdb001,2079.86,2083.318,me011,0
Bdb001,2083.931,2087.432,me011,0
Bdb001,2088.293,2090.904,mn017,0
Bdb001,2090.749,2091.422,me011,0
Bdb001,2090.904,2094.84,mn017,0
Bdb001,2094.805,2095.531,me018,0
Bdb001,2094.867,2098.111,fe016,0
Bdb001,2095.372,2096.007,mn017,0
Bdb001,2096.472,2100.774,mn017,0
Bdb001,2097.413,2098.264,me018,0
Bdb001,2097.444,2098.037,me011,0
Bdb001,2098.507,2099.27,fe016,0
Bdb001,2100.973,2102.615,me018,0
Bdb001,2102.161,2103.67,fe008,0
Bdb001,2103.544,2104.263,mn017,0
Bdb001,2105.01,2106.278,me011,0
Bdb001,2106.95,2111.245,me011,0
Bdb001,2109.509,2109.964,mn017,0
Bdb001,2112.139,2117.383,fe016,0
Bdb001,2112.208,2112.736,mn017,0
Bdb001,2117.383,2119.07,fe016,0
Bdb001,2117.548,2118.304,me011,0
Bdb001,2118.188,2119.691,me018,0
Bdb001,2120.916,2121.743,me018,0
Bdb001,2122.938,2124.54,me011,0
Bdb001,2124.005,2124.417,me018,0
Bdb001,2125.836,2127.603,me018,0
Bdb001,2126.924,2127.362,fe016,0
Bdb001,2128.608,2135.22,fe016,0
Bdb001,2136.119,2140.27,me011,1
Bdb001,2136.535,2137.71,fe016,0
Bdb001,2139.118,2139.651,fe016,0
Bdb001,2140.166,2145.244,fe016,0
Bdb001,2146.374,2148.631,fe016,0
Bdb001,2149.521,2150.965,fe016,1
Bdb001,2149.858,2150.768,me011,0
Bdb001,2150.566,2151.99,mn017,0
Bdb001,2150.992,2157.598,me011,0
Bdb001,2158.092,2159.952,me011,0
Bdb001,2160.619,2161.887,mn017,0
Bdb001,2160.921,2163.104,me011,0
Bdb001,2163.757,2165.142,me011,1
Bdb001,2164.865,2165.869,fe016,0
Bdb001,2165.557,2166.92,me011,0
Bdb001,2166.227,2167.752,fe016,1
Bdb001,2166.92,2171.671,me011,0
Bdb001,2171.671,2173.372,me011,0
Bdb001,2174.824,2183.243,fe016,1
Bdb001,2183.737,2188.583,fe016,0
Bdb001,2185.214,2186.143,me011,0
Bdb001,2188.99,2189.253,me011,0
Bdb001,2189.29,2189.869,fe016,0
Bdb001,2189.664,2191.12,me011,0
Bdb001,2190.3,2192.478,fe016,0
Bdb001,2192.795,2198.353,fe016,0
Bdb001,2198.759,2200.477,me001,0
Bdb001,2198.996,2200.036,fe016,0
Bdb001,2200.727,2203.892,fe016,0
Bdb001,2202.382,2202.91,me011,0
Bdb001,2204.544,2205.124,fe016,0
Bdb001,2207.611,2209.482,fe008,0
Bdb001,2209.19,2214.871,fe016,0
Bdb001,2213.184,2214.613,fe008,0
Bdb001,2214.95,2220.041,fe008,0
Bdb001,2220.379,2223.948,fe008,0
Bdb001,2223.948,2230.828,fe008,0
Bdb001,2231.255,2233.215,fe008,0
Bdb001,2233.597,2241.247,fe008,0
Bdb001,2241.622,2246.635,fe008,0
Bdb001,2246.976,2250.819,fe008,0
Bdb001,2250.819,2257.124,fe008,0
Bdb001,2257.124,2264.297,fe008,0
Bdb001,2265.015,2266.981,fe008,0
Bdb001,2267.28,2269.741,fe008,0
Bdb001,2267.471,2268.019,me011,0
Bdb001,2271.862,2272.922,fe008,0
Bdb001,2272.891,2277.126,me018,0
Bdb001,2274.949,2279.7,fe008,0
Bdb001,2278.113,2281.164,me018,0
Bdb001,2280.143,2281.15,me011,0
Bdb001,2281.599,2285.35,fe008,0
Bdb001,2282.113,2284.0,me018,0
Bdb001,2283.292,2286.187,me011,0
Bdb001,2286.033,2288.406,fe008,0
Bdb001,2288.715,2295.083,fe008,0
Bdb001,2295.376,2300.612,fe008,0
Bdb001,2301.44,2304.325,fe008,0
Bdb001,2304.325,2311.131,fe008,0
Bdb001,2311.4,2315.941,fe008,0
Bdb001,2316.094,2320.208,fe008,0
Bdb001,2316.861,2317.341,mn017,0
Bdb001,2320.05,2320.616,fe016,0
Bdb001,2320.485,2323.551,fe008,0
Bdb001,2324.006,2325.43,fe008,0
Bdb001,2325.683,2326.44,mn017,0
Bdb001,2328.279,2329.71,mn017,0
Bdb001,2329.71,2331.925,mn017,0
Bdb001,2331.925,2338.85,mn017,0
Bdb001,2339.613,2349.622,mn017,0
Bdb001,2349.798,2350.485,fe008,0
Bdb001,2350.245,2357.139,mn017,0
Bdb001,2350.906,2351.435,fe008,0
Bdb001,2357.139,2361.774,mn017,0
Bdb001,2363.421,2367.582,mn017,0
Bdb001,2368.984,2374.879,mn017,0
Bdb001,2374.879,2376.93,mn017,0
Bdb001,2377.23,2383.525,mn017,0
Bdb001,2383.227,2383.82,fe008,0
Bdb001,2383.804,2385.397,mn017,0
Bdb001,2384.675,2385.811,fe016,0
Bdb001,2386.189,2392.696,mn017,0
Bdb001,2387.103,2387.657,fe016,0
Bdb001,2392.696,2396.375,mn017,0
Bdb001,2394.641,2395.099,fe016,0
Bdb001,2397.087,2404.15,mn017,0
Bdb001,2405.8,2408.59,mn017,0
Bdb001,2407.481,2410.17,me011,0
Bdb001,2409.616,2410.467,mn017,0
Bdb001,2410.843,2416.263,mn017,0
Bdb001,2417.009,2422.431,mn017,0
Bdb001,2423.23,2428.282,mn017,0
Bdb001,2428.816,2430.291,mn017,0
Bdb001,2430.813,2431.682,mn017,0
Bdb001,2432.04,2438.544,mn017,0
Bdb001,2439.016,2440.366,mn017,0
Bdb001,2440.366,2445.347,mn017,0
Bdb001,2445.307,2447.4,fe016,0
Bdb001,2445.864,2451.028,mn017,0
Bdb001,2451.028,2454.984,mn017,0
Bdb001,2455.538,2462.981,mn017,0
Bdb001,2463.562,2468.511,mn017,0
Bdb001,2468.855,2470.79,mn017,0
Bdb001,2471.272,2477.474,mn017,0
Bdb001,2477.989,2483.64,mn017,0
Bdb001,2483.027,2488.21,me011,0
Bdb001,2486.001,2486.569,mn017,0
Bdb001,2487.353,2491.331,mn017,0
Bdb001,2488.556,2489.048,fe016,0
Bdb001,2491.845,2496.986,mn017,0
Bdb001,2496.839,2497.425,me011,0
Bdb001,2497.39,2501.269,mn017,0
Bdb001,2501.269,2505.556,mn017,0
Bdb001,2505.369,2505.965,me011,0
Bdb001,2505.846,2507.524,fe016,0
Bdb001,2505.979,2506.267,mn017,0
Bdb001,2506.683,2512.341,mn017,0
Bdb001,2511.639,2512.817,fe008,0
Bdb001,2512.341,2514.701,mn017,0
Bdb001,2514.108,2514.583,me011,0
Bdb001,2514.653,2515.563,fe008,0
Bdb001,2515.332,2516.515,mn017,0
Bdb001,2516.84,2523.63,mn017,0
Bdb001,2522.259,2522.708,me011,0
Bdb001,2523.63,2524.358,mn017,0
Bdb001,2523.677,2525.369,fe016,0
Bdb001,2523.796,2527.98,me011,0
Bdb001,2528.654,2534.957,mn017,0
Bdb001,2529.068,2530.514,me011,0
Bdb001,2535.37,2538.127,me011,0
Bdb001,2535.639,2536.35,mn017,0
Bdb001,2538.642,2539.286,mn017,0
Bdb001,2538.8,2542.543,me011,0
Bdb001,2542.543,2547.737,me011,0
Bdb001,2544.942,2545.739,mn017,0
Bdb001,2546.677,2548.11,mn017,0
Bdb001,2547.186,2552.744,fe016,0
Bdb001,2547.737,2549.473,me011,0
Bdb001,2553.773,2558.324,fe016,0
Bdb001,2558.252,2561.778,me011,0
Bdb001,2559.098,2559.652,fe016,0
Bdb001,2560.621,2562.836,fe016,0
Bdb001,2562.397,2568.64,me011,0
Bdb001,2563.302,2564.102,fe016,0
Bdb001,2566.164,2567.289,fe016,0
Bdb001,2566.567,2567.147,mn017,0
Bdb001,2567.775,2572.939,mn017,0
Bdb001,2573.72,2575.259,mn017,0
Bdb001,2575.259,2582.817,mn017,0
Bdb001,2581.98,2585.443,me011,0
Bdb001,2582.817,2584.669,mn017,0
Bdb001,2585.03,2587.502,mn017,0
Bdb001,2585.443,2590.286,me011,0
Bdb001,2587.502,2592.785,mn017,0
Bdb001,2592.87,2593.373,me011,0
Bdb001,2593.15,2595.653,mn017,0
Bdb001,2595.653,2602.593,mn017,0
Bdb001,2600.421,2601.296,me011,0
Bdb001,2602.932,2604.287,mn017,0
Bdb001,2603.831,2608.412,fe016,0
Bdb001,2608.72,2613.892,fe016,0
Bdb001,2614.181,2619.51,fe016,0
Bdb001,2619.888,2627.577,fe016,0
Bdb001,2625.105,2625.495,me011,0
Bdb001,2628.516,2632.86,fe016,0
Bdb001,2632.012,2638.556,fe008,0
Bdb001,2638.902,2641.248,fe008,0
Bdb001,2641.248,2645.045,fe008,0
Bdb001,2645.192,2650.574,mn017,0
Bdb001,2645.449,2646.7,fe008,0
Bdb001,2651.272,2657.13,mn017,1
Bdb001,2657.625,2659.33,mn017,0
Bdb001,2660.967,2668.313,mn017,0
Bdb001,2668.313,2672.607,mn017,0
Bdb001,2668.335,2668.824,me011,0
Bdb001,2672.357,2673.852,fe008,0
Bdb001,2672.602,2675.86,me011,0
Bdb001,2672.96,2673.812,mn017,0
Bdb001,2674.029,2681.06,fe016,0
Bdb001,2675.92,2676.67,mn017,0
Bdb001,2676.637,2677.004,me011,0
Bdb001,2677.201,2677.841,mn017,0
Bdb001,2678.187,2678.925,fe008,0
Bdb001,2681.35,2686.094,fe016,0
Bdb001,2684.991,2687.782,me018,0
Bdb001,2687.132,2688.885,fe008,0
Bdb001,2687.665,2693.974,fe016,0
Bdb001,2689.474,2693.718,fe008,0
Bdb001,2689.989,2690.543,me011,0
Bdb001,2691.882,2694.654,mn017,0
Bdb001,2694.84,2697.146,me011,0
Bdb001,2695.01,2696.129,mn017,0
Bdb001,2695.379,2695.834,fe016,0
Bdb001,2696.071,2698.83,fe016,0
Bdb001,2697.791,2698.468,mn017,0
Bdb001,2697.962,2706.053,me011,0
Bdb001,2704.556,2705.208,mn017,0
Bdb001,2706.17,2706.577,mn017,0
Bdb001,2706.525,2707.24,fe008,0
Bdb001,2706.68,2712.74,me011,0
Bdb001,2708.064,2708.973,fe008,0
Bdb001,2708.605,2709.118,mn017,0
Bdb001,2710.879,2711.571,mn017,0
Bdb001,2711.255,2715.437,fe008,0
Bdb001,2712.007,2713.273,fe016,0
Bdb001,2713.72,2714.974,fe016,0
Bdb001,2714.352,2716.843,me011,0
Bdb001,2716.632,2720.91,fe008,0
Bdb001,2720.412,2723.142,me018,0
Bdb001,2721.018,2722.695,me011,0
Bdb001,2723.792,2732.742,me011,0
Bdb001,2731.803,2732.746,mn017,0
Bdb001,2732.742,2734.766,me011,0
Bdb001,2735.221,2738.195,me011,0
Bdb001,2738.195,2739.89,me011,0
Bdb001,2738.26,2738.814,fe016,0
Bdb001,2738.638,2739.331,fe008,0
Bdb001,2739.76,2741.84,fe016,0
Bdb001,2740.133,2744.376,me011,0
Bdb001,2744.376,2748.983,me011,0
Bdb001,2748.983,2752.11,me011,1
Bdb001,2749.071,2749.392,fe016,0
Bdb001,2751.162,2755.979,fe016,0
Bdb001,2755.336,2757.537,me011,0
Bdb001,2755.979,2760.53,fe016,0
Bdb001,2760.148,2765.563,me011,0
Bdb001,2761.036,2761.414,fe016,0
Bdb001,2765.37,2765.851,mn017,0
Bdb001,2765.563,2770.49,me011,0
Bdb001,2769.278,2772.937,fe016,0
Bdb001,2771.16,2771.576,me011,0
Bdb001,2772.182,2779.146,fe008,0
Bdb001,2777.549,2781.41,me011,0
Bdb001,2778.978,2780.503,fe016,0
Bdb001,2780.281,2780.567,fe008,0
Bdb001,2781.452,2789.127,fe016,1
Bdb001,2781.726,2783.009,fe008,0
Bdb001,2789.344,2795.437,mn017,1
Bdb001,2789.552,2789.987,me011,0
Bdb001,2789.621,2790.868,fe016,0
Bdb001,2790.521,2792.903,me011,0
Bdb001,2791.792,2798.206,fe016,1
Bdb001,2806.454,2807.344,fe016,0
Bdb001,2830.056,2830.986,fe016,0
Bdb001,2854.916,2855.757,me018,0
Bdb001,2883.638,2884.057,fe008,0
Bdb001,2890.703,2891.692,me011,0
Bed002,5.75,6.66,me003,0
Bed002,6.323,7.124,me011,0
Bed002,10.303,12.448,me011,0
Bed002,12.448,13.895,me011,0
Bed002,12.602,14.92,me003,0
Bed002,18.219,23.139,me011,0
Bed002,23.825,25.291,mn015,0
Bed002,25.291,28.575,mn015,0
Bed002,26.237,26.693,me011,0
Bed002,27.481,30.35,me003,0
Bed002,31.239,35.574,me011,0
Bed002,35.263,37.45,me003,0
Bed002,37.241,37.586,me011,0
Bed002,37.8,38.534,me003,0
Bed002,38.142,43.61,me011,0
Bed002,45.288,47.033,me011,0
Bed002,46.127,48.42,me003,0
Bed002,48.1,53.172,me011,0
Bed002,50.16,51.18,me010,0
Bed002,52.844,53.262,me010,0
Bed002,53.262,54.594,me010,0
Bed002,54.594,57.16,me010,0
Bed002,57.074,58.248,mn015,0
Bed002,58.03,58.8,me010,0
Bed002,58.863,59.329,me011,0
Bed002,59.329,62.441,me011,0
Bed002,59.72,60.557,me010,0
Bed002,62.441,67.269,me011,0
Bed002,67.269,68.625,me011,0
Bed002,68.625,72.026,me011,0
Bed002,72.404,79.462,me011,1
Bed002,81.14,83.783,me011,0
Bed002,88.01,90.46,me011,0
Bed002,90.46,92.148,me011,0
Bed002,93.03,95.42,me010,0
Bed002,95.046,95.635,me011,0
Bed002,95.969,98.492,me011,0
Bed002,141.315,143.51,me010,0
Bed002,326.124,327.382,me011,0
Bed002,327.382,330.438,me011,0
Bed002,330.438,334.63,me011,0
Bed002,334.63,335.988,me011,0
Bed002,336.223,338.417,me011,0
Bed002,338.979,341.189,me011,0
Bed002,341.597,342.005,me011,0
Bed002,343.252,344.047,me011,0
Bed002,344.594,345.553,me011,0
Bed002,346.891,348.233,me011,1
Bed002,348.468,351.34,me011,0
Bed002,351.887,353.185,me011,0
Bed002,353.557,355.249,me011,1
Bed002,355.249,358.137,me011,1
Bed002,358.589,360.412,me011,0
Bed002,360.514,364.543,me011,0
Bed002,364.543,368.311,me011,0
Bed002,368.311,368.883,me011,0
Bed002,368.883,370.93,me011,1
Bed002,370.93,373.983,me011,0
Bed002,373.983,375.089,me011,0
Bed002,375.089,379.191,me011,1
Bed002,379.191,381.268,me011,0
Bed002,381.268,385.839,me011,0
Bed002,386.37,387.111,me011,0
Bed002,388.843,389.914,me011,0
Bed002,390.579,391.468,me011,0
Bed002,391.468,394.731,me011,0
Bed002,393.671,396.595,me010,0
Bed002,396.49,398.403,me003,0
Bed002,396.595,397.569,me010,0
Bed002,398.553,401.373,me010,0
Bed002,398.73,399.55,mn015,0
Bed002,400.281,401.718,me003,0
Bed002,401.373,404.546,me010,0
Bed002,404.546,405.738,me010,0
Bed002,407.042,409.582,me010,0
Bed002,410.137,413.315,me011,1
Bed002,413.382,413.896,me010,0
Bed002,413.885,415.226,me011,0
Bed002,415.551,418.344,me010,0
Bed002,415.941,416.568,me011,0
Bed002,418.344,420.119,me010,0
Bed002,420.119,422.713,me010,0
Bed002,422.713,424.574,me010,0
Bed002,425.127,427.778,me010,0
Bed002,426.888,432.207,me011,0
Bed002,428.624,429.337,me010,0
Bed002,431.577,432.177,me010,0
Bed002,432.629,438.667,me011,0
Bed002,437.238,437.83,me010,0
Bed002,438.807,439.184,me010,0
Bed002,439.048,440.429,me011,0
Bed002,441.233,449.019,me011,0
Bed002,444.362,444.708,me010,0
Bed002,448.599,451.226,me010,0
Bed002,450.204,450.61,me011,0
Bed002,451.146,451.688,me011,0
Bed002,451.776,453.099,me010,0
Bed002,452.251,454.745,mn015,0
Bed002,455.218,459.649,me011,0
Bed002,455.653,456.303,me010,0
Bed002,455.852,457.88,me012,0
Bed002,459.725,460.265,me010,0
Bed002,459.957,461.806,me011,1
Bed002,461.839,462.432,me010,0
Bed002,461.976,466.369,me011,0
Bed002,464.885,465.412,mn015,0
Bed002,466.183,466.556,me010,0
Bed002,466.611,472.233,me011,0
Bed002,471.138,471.982,mn015,0
Bed002,472.32,472.912,me010,0
Bed002,473.988,476.391,me010,0
Bed002,476.391,478.679,me010,0
Bed002,476.64,477.587,me011,0
Bed002,478.643,479.177,me011,0
Bed002,479.177,483.961,me011,0
Bed002,483.961,487.162,me011,0
Bed002,487.162,491.226,me011,0
Bed002,491.642,492.466,me011,0
Bed002,492.466,496.564,me011,0
Bed002,496.564,497.709,me011,0
Bed002,497.709,500.634,me011,0
Bed002,500.634,505.742,me011,0
Bed002,505.742,508.702,me011,0
Bed002,508.702,512.569,me011,1
Bed002,512.569,516.157,me011,0
Bed002,516.157,520.234,me011,0
Bed002,520.234,522.313,me011,0
Bed002,522.584,526.026,me011,0
Bed002,526.026,528.394,me011,0
Bed002,528.394,534.524,me011,0
Bed002,534.524,538.37,me011,0
Bed002,538.852,542.819,me011,0
Bed002,543.161,544.132,me011,0
Bed002,544.132,548.194,me011,0
Bed002,548.39,552.69,me011,0
Bed002,552.69,556.766,me011,0
Bed002,557.26,566.656,me011,0
Bed002,567.182,570.458,me011,0
Bed002,570.458,573.733,me011,0
Bed002,573.733,577.39,me011,0
Bed002,577.39,578.244,me011,0
Bed002,578.538,582.59,me011,0
Bed002,582.59,583.525,me011,0
Bed002,583.767,584.117,me011,0
Bed002,584.117,586.633,me011,0
Bed002,586.633,588.37,me011,0
Bed002,589.186,590.194,me011,0
Bed002,590.194,592.93,me011,0
Bed002,592.93,594.198,me011,0
Bed002,595.77,601.25,me011,0
Bed002,601.25,609.135,me011,0
Bed002,609.135,614.519,me011,0
Bed002,614.838,618.9,me011,0
Bed002,620.81,621.59,me010,0
Bed002,621.376,622.54,me011,0
Bed002,622.026,622.439,me010,0
Bed002,623.0,627.478,me011,1
Bed002,627.677,628.51,me011,0
Bed002,628.51,637.714,me011,1
Bed002,637.609,641.84,mn015,1
Bed002,640.137,640.9,me011,0
Bed002,641.352,641.914,me011,0
Bed002,642.1,645.84,me011,1
Bed002,643.762,644.201,me010,0
Bed002,646.28,648.72,me011,0
Bed002,649.37,652.316,me011,1
Bed002,652.316,653.936,me011,0
Bed002,654.648,655.383,me011,0
Bed002,657.087,658.25,mn015,0
Bed002,658.25,659.31,mn015,0
Bed002,659.836,662.72,me010,0
Bed002,662.298,662.874,mn015,0
Bed002,663.22,665.19,me010,0
Bed002,668.622,670.721,me010,0
Bed002,671.219,671.933,me010,0
Bed002,671.933,676.362,me010,0
Bed002,677.347,677.889,me003,0
Bed002,677.697,678.279,me012,0
Bed002,681.57,682.59,mn015,0
Bed002,683.903,685.773,me003,0
Bed002,685.88,687.55,me010,0
Bed002,687.757,692.077,me010,0
Bed002,692.077,696.44,me010,0
Bed002,695.71,697.42,mn015,0
Bed002,697.139,697.627,me010,0
Bed002,698.181,699.121,me003,0
Bed002,700.021,701.66,me010,0
Bed002,701.66,703.09,me010,0
Bed002,703.09,704.453,me010,0
Bed002,703.169,703.502,me003,0
Bed002,705.98,707.904,mn015,0
Bed002,708.426,709.52,mn015,0
Bed002,710.75,712.23,mn015,0
Bed002,712.68,713.71,mn015,0
Bed002,714.421,719.128,mn015,0
Bed002,719.128,724.125,mn015,0
Bed002,724.125,729.247,mn015,0
Bed002,729.68,731.48,mn015,0
Bed002,732.048,734.148,mn015,0
Bed002,734.32,737.56,mn015,0
Bed002,737.56,739.581,mn015,0
Bed002,739.581,740.57,mn015,0
Bed002,740.68,742.13,mn015,0
Bed002,742.33,743.998,mn015,0
Bed002,743.998,746.47,mn015,0
Bed002,747.12,749.97,mn015,0
Bed002,750.55,751.881,mn015,0
Bed002,753.73,754.76,mn015,0
Bed002,754.94,756.09,mn015,0
Bed002,756.11,757.13,mn015,0
Bed002,757.49,759.533,mn015,0
Bed002,759.533,760.77,mn015,0
Bed002,761.652,765.702,mn015,0
Bed002,765.702,770.1,mn015,0
Bed002,770.1,777.382,mn015,0
Bed002,777.382,780.317,mn015,0
Bed002,780.317,781.243,mn015,0
Bed002,781.243,786.806,mn015,0
Bed002,786.806,790.289,mn015,0
Bed002,790.289,797.294,mn015,0
Bed002,796.895,797.4,me003,0
Bed002,797.294,798.607,mn015,0
Bed002,798.607,799.894,mn015,0
Bed002,799.894,802.682,mn015,0
Bed002,802.682,803.754,mn015,0
Bed002,803.754,806.944,mn015,0
Bed002,806.944,808.4,mn015,0
Bed002,808.54,810.793,mn015,0
Bed002,810.793,815.298,mn015,0
Bed002,815.298,824.02,mn015,0
Bed002,824.24,826.394,mn015,0
Bed002,826.394,828.726,mn015,0
Bed002,829.07,830.441,mn015,0
Bed002,830.985,834.568,mn015,0
Bed002,834.568,837.787,mn015,0
Bed002,838.083,844.84,mn015,0
Bed002,843.231,844.418,me003,0
Bed002,845.57,847.89,mn015,0
Bed002,850.139,851.526,me003,0
Bed002,851.89,854.69,mn015,0
Bed002,855.82,857.76,mn015,0
Bed002,857.89,860.398,mn015,0
Bed002,860.398,860.984,mn015,0
Bed002,860.984,862.973,mn015,0
Bed002,862.973,866.63,mn015,0
Bed002,866.63,867.97,mn015,0
Bed002,868.02,875.3,mn015,0
Bed002,875.64,881.52,mn015,0
Bed002,882.31,884.4,mn015,0
Bed002,886.06,888.97,mn015,0
Bed002,889.44,892.376,mn015,0
Bed002,892.762,895.918,mn015,0
Bed002,895.918,900.939,mn015,0
Bed002,900.939,903.686,mn015,0
Bed002,903.952,905.8,mn015,0
Bed002,905.8,906.653,mn015,0
Bed002,907.073,910.212,mn015,0
Bed002,910.212,912.03,mn015,0
Bed002,912.64,914.834,mn015,0
Bed002,914.834,916.189,mn015,0
Bed002,916.189,918.09,mn015,0
Bed002,918.09,922.55,mn015,0
Bed002,922.55,926.032,mn015,0
Bed002,926.032,926.682,mn015,0
Bed002,926.682,928.865,mn015,0
Bed002,928.865,933.86,mn015,0
Bed002,934.03,935.889,mn015,0
Bed002,935.889,939.14,mn015,0
Bed002,937.914,940.93,me010,0
Bed002,940.944,941.679,fe004,0
Bed002,943.35,946.048,mn015,0
Bed002,944.084,946.8,me010,0
Bed002,946.283,947.31,mn015,0
Bed002,946.741,948.506,fe004,0
Bed002,946.818,948.654,me003,0
Bed002,948.85,949.64,me010,0
Bed002,948.92,951.01,fe004,0
Bed002,956.0,957.482,fe004,0
Bed002,959.69,961.07,mn015,0
Bed002,961.122,961.921,fe004,0
Bed002,962.37,963.86,mn015,0
Bed002,963.261,965.887,fe004,0
Bed002,965.887,967.229,fe004,0
Bed002,967.475,968.752,mn015,0
Bed002,968.612,969.409,fe004,0
Bed002,969.973,971.954,mn015,0
Bed002,970.127,973.54,me010,0
Bed002,973.583,975.694,me003,0
Bed002,973.81,974.63,mn015,0
Bed002,974.305,975.78,me010,0
Bed002,975.009,976.42,fe004,0
Bed002,976.653,983.408,mn015,0
Bed002,983.78,987.39,mn015,0
Bed002,988.5,989.863,mn015,0
Bed002,989.863,991.15,mn015,0
Bed002,991.15,994.591,mn015,0
Bed002,994.591,1003.212,mn015,0
Bed002,1003.212,1011.728,mn015,0
Bed002,1011.728,1019.449,mn015,0
Bed002,1019.993,1021.29,mn015,0
Bed002,1021.69,1026.546,mn015,0
Bed002,1026.546,1027.77,mn015,0
Bed002,1028.02,1032.439,mn015,0
Bed002,1032.439,1033.517,mn015,0
Bed002,1033.517,1035.698,mn015,0
Bed002,1035.698,1037.821,mn015,0
Bed002,1037.821,1041.17,mn015,0
Bed002,1041.27,1044.991,mn015,0
Bed002,1045.702,1047.17,mn015,0
Bed002,1047.234,1049.35,mn015,0
Bed002,1050.07,1052.94,mn015,0
Bed002,1052.94,1056.906,mn015,0
Bed002,1057.167,1062.33,mn015,0
Bed002,1062.49,1063.39,mn015,0
Bed002,1063.47,1066.17,mn015,0
Bed002,1066.28,1069.893,mn015,0
Bed002,1069.893,1072.183,mn015,0
Bed002,1072.183,1073.595,mn015,0
Bed002,1073.961,1075.326,mn015,0
Bed002,1075.326,1077.921,mn015,0
Bed002,1077.921,1082.108,mn015,0
Bed002,1082.108,1084.85,mn015,0
Bed002,1085.19,1090.61,mn015,0
Bed002,1090.61,1096.475,mn015,0
Bed002,1096.475,1099.42,mn015,0
Bed002,1099.58,1102.08,mn015,0
Bed002,1102.08,1103.066,mn015,0
Bed002,1103.066,1111.422,mn015,0
Bed002,1111.422,1115.08,mn015,0
Bed002,1115.25,1117.68,mn015,0
Bed002,1118.02,1126.06,mn015,0
Bed002,1120.306,1121.575,fe004,0
Bed002,1126.41,1129.193,mn015,0
Bed002,1129.193,1135.779,mn015,0
Bed002,1135.779,1143.775,mn015,0
Bed002,1144.217,1145.679,mn015,0
Bed002,1146.625,1155.79,mn015,0
Bed002,1155.82,1165.84,mn015,1
Bed002,1165.84,1168.99,mn015,0
Bed002,1169.398,1170.507,mn015,0
Bed002,1170.896,1173.07,mn015,0
Bed002,1173.747,1181.166,mn015,0
Bed002,1181.166,1184.479,mn015,0
Bed002,1184.806,1188.851,mn015,0
Bed002,1188.851,1195.67,mn015,0
Bed002,1196.062,1200.54,mn015,0
Bed002,1200.62,1201.94,mn015,0
Bed002,1202.45,1204.47,mn015,0
